id_corrida,id_piscina,numero_corrida,fecha_desde,fecha_hasta,fecha_siembra,fecha_pesca,dias_ciclo,dias_secos,cantidad_larvas_sembradas,laboratorio_larvas,laboratorio_nauplio,costo_transferencia,peso_inicial,ultimo_peso_registrado,peso_finca,libras_finca,id_cliente,codigo_larva,estado_ciclo,tipo_proceso,hectareas_corrida,corrida_origen
"BIO2,CP3,BSS-104,49",144,49,2025-08-06,2025-09-09,2025-08-12,2025-09-09,29,6,1400000.000000,FUENTES DEL MAR,TEXCUMAR,0.000000,0.007700,0.000000,0.000000,0.000000,,REPRE-4M01,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,50",144,50,2025-09-10,2025-10-01,2025-09-13,2025-10-01,19,3,1000000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.004200,0.000000,0.000000,0.000000,,NC51GSROR,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,51",144,51,2025-10-02,2025-11-05,2025-10-18,2025-11-05,19,16,1800000.000000,MC CANDELL,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,NC41G2HP12,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,52",144,52,2025-11-06,2025-12-09,2025-11-14,2025-12-09,26,8,1700000.000000,AQUANOVA,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNE7ZPC,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,53",144,53,2025-12-10,2026-01-12,2025-12-24,2026-01-12,20,14,2200000.000000,TECSERV,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NFM1275,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,54",144,54,2026-01-13,2026-02-14,2026-01-28,2026-02-14,18,15,2300000.000000,GGS,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,C66RESEG22G,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,55",144,55,2026-02-15,2026-03-20,2026-02-25,2026-03-20,24,10,1700000.000000,DELMOMAR,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NC49GSR2G,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,56",144,56,2026-03-21,2026-04-23,2026-03-31,2026-04-23,24,10,2100000.000000,DARWIN VELEZ 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,PRMCONT346,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,57",144,57,2026-04-24,2026-05-16,2026-04-27,2026-05-16,20,3,900000.000000,DARWIN VELEZ 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,PEEXPTZMR1G32G,Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,58",144,58,2026-05-17,2026-07-06,2026-06-17,2026-07-06,20,31,1000000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNC10MOG3G,Cerrado,,0.610000,""
"BIO2,CP3,BSS-105,01",147,01,2021-12-14,2022-01-20,2022-01-04,2022-01-20,17,21,2350000.000000,BUBBALAB,TEXCUMAR,0.000000,0.040000,0.000000,0.000000,0.000000,,"",Cerrado,,1.010000,""
"BIO2,CP3,BSS-105,02",147,02,2022-01-21,2022-02-16,2022-02-03,2022-02-16,14,13,1500000.000000,BUBBALAB,TEXCUMAR,0.000000,0.140000,0.000000,0.000000,0.000000,,"",Cerrado,,1.010000,""
"BIO2,CP3,BSS-103,47",141,47,2025-05-18,2025-06-17,2025-06-01,2025-06-17,17,14,1300000.000000,MC CANDELL,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,NLANCO3HG2,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,48",141,48,2025-06-18,2025-08-03,2025-07-09,2025-08-03,26,21,2000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNCEMOG4,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,49",141,49,2025-08-04,2025-09-13,2025-08-19,2025-09-13,26,15,1800000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.006900,0.000000,0.000000,0.000000,,NC38BVT-2G,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,50",141,50,2025-09-14,2025-10-07,2025-09-19,2025-10-07,19,5,1800000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.006300,0.000000,0.000000,0.000000,,PRNSONT362,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,51",141,51,2025-10-08,2025-11-22,2025-11-04,2025-11-22,19,27,2140000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NC44RG2G,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,52",141,52,2025-11-23,2025-12-17,2025-11-30,2025-12-17,18,7,2790000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NC3739GW2G,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,53",141,53,2025-12-18,2026-01-26,2026-01-08,2026-01-26,19,21,3000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,PRASC2Q1,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,54",141,54,2026-01-27,2026-04-06,2026-03-14,2026-04-06,24,46,1900000.000000,LABREICIS,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNC7G2,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,55",141,55,2026-04-07,2026-05-01,2026-04-10,2026-05-01,22,3,1212000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNE5RESG10,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,56",141,56,2026-05-02,2026-06-13,2026-05-23,2026-06-13,22,21,1400000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NCKG7G,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,57",141,57,2026-06-14,2026-07-06,2026-06-17,2026-07-06,20,3,2000000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNC10MOG3G,Cerrado,,0.920000,""
"BIO2,CP3,BSS-104,01",144,01,2021-12-22,2022-01-18,2022-01-03,2022-01-18,16,12,2350000.000000,LARDEMA,TEXCUMAR,0.000000,0.040000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,02",144,02,2022-01-19,2022-02-04,2022-01-21,2022-02-04,15,2,1500000.000000,ECUACUBA,TEXCUMAR,0.000000,0.120000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,03",144,03,2022-02-05,2022-03-07,2022-02-18,2022-03-07,18,13,1100000.000000,CORPAQUAR,TEXCUMAR,0.000000,0.160000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,05",144,05,2022-03-30,2022-04-29,2022-04-11,2022-04-29,19,12,1900000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.100000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,06",144,06,2022-04-30,2022-05-16,2022-05-06,2022-05-16,11,6,2400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.100000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-103,31",141,31,2024-03-09,2024-04-10,2024-03-12,2024-04-10,30,3,1400000.000000,MAXILARVA,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-104,29",144,29,2024-02-11,2024-03-15,2024-02-24,2024-03-15,21,13,1400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,30",144,30,2024-03-16,2024-04-08,2024-03-18,2024-04-08,22,2,950000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,10",144,10,2022-08-09,2022-08-27,2022-08-12,2022-08-27,16,3,2000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.100000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,11",144,11,2022-08-28,2022-09-15,2022-08-31,2022-09-15,16,3,1900000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.090000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,12",144,12,2022-09-16,2022-10-05,2022-09-21,2022-10-05,15,5,2750000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.080000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,13",144,13,2022-10-06,2022-11-01,2022-10-10,2022-11-01,23,4,1400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.160000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,14",144,14,2022-11-02,2022-11-29,2022-11-04,2022-11-29,26,2,2000000.000000,BUBBALAB,TEXCUMAR,0.000000,0.080000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,15",144,15,2022-11-30,2022-12-19,2022-12-03,2022-12-19,17,3,3300000.000000,BUBBALAB,TEXCUMAR,0.000000,0.070000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,16",144,16,2022-12-20,2023-01-17,2022-12-28,2023-01-17,21,8,3500000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.060000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,17",144,17,2023-01-18,2023-02-28,2023-02-11,2023-02-28,18,24,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.230000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,18",144,18,2023-03-01,2023-04-04,2023-03-17,2023-04-04,19,16,2000000.000000,MC CANDELL,TEXCUMAR,0.000000,0.120000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,19",144,19,2023-04-05,2023-05-04,2023-04-14,2023-05-04,21,9,2500000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.080000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,20",144,20,2023-05-05,2023-05-29,2023-05-12,2023-05-29,18,7,2500000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.090000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,21",144,21,2023-05-30,2023-07-19,2023-06-27,2023-07-19,23,28,1300000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.130000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,22",144,22,2023-07-20,2023-08-14,2023-07-31,2023-08-14,15,11,800000.000000,SEDELAG,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,23",144,23,2023-08-15,2023-09-22,2023-08-22,2023-09-22,32,7,2300000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,24",144,24,2023-09-23,2023-10-18,2023-09-28,2023-10-18,21,5,750000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,25",144,25,2023-10-19,2023-11-15,2023-10-25,2023-11-15,22,6,1750000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-104,26",144,26,2023-11-16,2023-12-12,2023-11-20,2023-12-12,23,4,2500000.000000,SEDELAG,TEXCUMAR,0.000000,0.100000,0.000000,0.000000,0.000000,,"",Cerrado,,0.610000,""
"BIO2,CP3,BSS-102,51",138,51,2025-07-22,2025-08-16,2025-07-26,2025-08-16,22,4,2150000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,NC49G5URES,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,52",138,52,2025-08-17,2025-09-25,2025-08-29,2025-09-25,28,12,1730000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.005300,0.000000,0.000000,0.000000,,PRMCONT32G3,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,53",138,53,2025-09-26,2025-10-16,2025-09-28,2025-10-16,19,2,2210000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NC49GSURES,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,54",138,54,2025-10-17,2025-12-06,2025-11-16,2025-12-06,21,30,2260000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NC57G5BV,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,55",138,55,2025-12-07,2026-01-07,2025-12-21,2026-01-07,18,14,2000000.000000,BUBBALAB,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNC5MOGY2G,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,56",138,56,2026-01-08,2026-02-07,2026-01-19,2026-02-07,20,11,3000000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NCG4G2AR,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,57",138,57,2026-02-08,2026-03-14,2026-02-21,2026-03-14,22,13,1700000.000000,LARPEN,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNESG82G,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,58",138,58,2026-03-15,2026-04-29,2026-04-07,2026-04-29,23,23,1200000.000000,BUBBALAB,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNT8CONT31G3G,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,59",138,59,2026-04-30,2026-05-30,2026-05-03,2026-05-30,28,3,1600000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,NCK67G,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,60",138,60,2026-05-31,2026-06-29,2026-06-09,2026-06-29,21,9,1600000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNE13T5G2G,Cerrado,,0.730000,""
"BIO2,CP3,BSS-103,01",141,01,2021-12-10,2022-01-07,2021-12-21,2022-01-07,18,11,2500000.000000,LARDEMA,TEXCUMAR,0.000000,0.050000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,02",141,02,2022-01-08,2022-01-25,2022-01-11,2022-01-25,15,3,1500000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.130000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,03",141,03,2022-01-26,2022-02-24,2022-02-15,2022-02-24,10,20,1100000.000000,MC CANDELL,TEXCUMAR,0.000000,0.230000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-102,36",138,36,2024-07-01,2024-07-24,2024-07-03,2024-07-24,22,2,700000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,37",138,37,2024-07-25,2024-08-14,2024-07-27,2024-08-14,19,2,1000000.000000,BUBBALAB,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,38",138,38,2024-08-15,2024-09-06,2024-08-21,2024-09-06,17,6,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,39",138,39,2024-09-07,2024-10-08,2024-09-22,2024-10-08,17,15,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,40",138,40,2024-10-09,2024-10-28,2024-10-10,2024-10-28,19,1,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,41",138,41,2024-10-29,2024-11-16,2024-11-02,2024-11-16,15,4,1600000.000000,SANLAB BSO,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,42",138,42,2024-11-17,2024-12-05,2024-11-23,2024-12-05,13,6,1600000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,43",138,43,2024-12-06,2024-12-24,2024-12-11,2024-12-24,14,5,1600000.000000,ACUATECSA,TEXCUMAR,0.000000,0.010000,0.000000,0.300000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,44",138,44,2024-12-25,2025-01-13,2025-01-04,2025-01-13,10,10,2000000.000000,DARWIN VELEZ 1,TEXCUMAR,0.000000,0.010000,0.000000,0.200000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,45",138,45,2025-01-14,2025-02-21,2025-01-27,2025-02-21,26,13,2250000.000000,DARWIN VELEZ 1,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,46",138,46,2025-02-22,2025-03-23,2025-02-28,2025-03-23,24,6,2150000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,47",138,47,2025-03-24,2025-04-29,2025-04-08,2025-04-29,22,15,1200000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,TANC44ARG315,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,48",138,48,2025-04-30,2025-05-21,2025-05-03,2025-05-21,19,3,2100000.000000,MC CANDELL,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,NC42,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,49",138,49,2025-05-22,2025-06-12,2025-05-28,2025-06-12,16,6,2500000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,NC44ARG315R14,Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,05",138,05,2022-03-29,2022-04-18,2022-04-04,2022-04-18,15,6,1500000.000000,BUBBALAB,TEXCUMAR,0.000000,0.130000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,06",138,06,2022-04-19,2022-05-10,2022-04-21,2022-05-10,20,2,1700000.000000,ECUACUBA,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,07",138,07,2022-05-11,2022-06-04,2022-05-15,2022-06-04,21,4,2400000.000000,CORPAQUAR,TEXCUMAR,0.000000,0.100000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,08",138,08,2022-06-05,2022-06-22,2022-06-07,2022-06-22,16,2,2300000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.070000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,09",138,09,2022-06-23,2022-07-25,2022-07-01,2022-07-25,25,8,1300000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.180000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-101,32",135,32,2024-03-05,2024-03-27,2024-03-08,2024-03-27,20,3,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.690000,""
"BIO2,CP3,BSS-101,33",135,33,2024-03-28,2024-04-22,2024-04-03,2024-04-22,20,6,1500000.000000,LARVAFER,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.690000,""
"BIO2,CP3,BSS-101,34",135,34,2024-04-23,2024-05-17,2024-04-29,2024-05-17,19,6,1500000.000000,JSD,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.690000,""
"BIO2,CP3,BSS-101,35",135,35,2024-05-18,2024-06-09,2024-05-21,2024-06-09,20,3,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.690000,""
"BIO2,CP3,BSS-102,31",138,31,2024-02-20,2024-03-18,2024-02-24,2024-03-18,24,4,1400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,32",138,32,2024-03-19,2024-04-09,2024-03-25,2024-04-09,16,6,1200000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,33",138,33,2024-04-10,2024-05-07,2024-04-17,2024-05-07,21,7,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-102,34",138,34,2024-05-08,2024-06-05,2024-05-17,2024-06-05,20,9,1500000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.730000,""
"BIO2,CP3,BSS-103,05",141,05,2022-03-29,2022-04-26,2022-04-05,2022-04-26,22,7,1500000.000000,BUBBALAB,TEXCUMAR,0.000000,0.120000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,06",141,06,2022-04-27,2022-05-19,2022-05-06,2022-05-19,14,9,2400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.100000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,07",141,07,2022-05-20,2022-06-07,2022-05-24,2022-06-07,15,4,1000000.000000,MC CANDELL,TEXCUMAR,0.000000,0.200000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,08",141,08,2022-06-08,2022-06-30,2022-06-17,2022-06-30,14,9,1000000.000000,MC CANDELL,TEXCUMAR,0.000000,0.210000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,28",141,28,2023-12-15,2024-01-08,2023-12-18,2024-01-08,22,3,1700000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-044,09",246,09,2024-01-05,2024-03-07,2024-01-06,2024-03-07,62,1,177600.000000,MC CANDELL,TEXCUMAR,1053.300000,0.550000,29.000000,29.550000,2400.000000,,"",Cerrado,ENTERO,1.480000,"(CP3, BSS-103, 28, 13.00%)"
"BIO2,CP3,BSS-044,10",246,10,2024-03-08,2024-05-09,2024-03-15,2024-05-09,56,7,177200.000000,PLUSLARVA 1,TEXCUMAR,848.110000,0.520000,24.000000,31.000000,4500.000000,,"",Cerrado,ENTERO,1.480000,"(CP3, BSS-104, 29, 14.00%)"
"BIO2,CP3,BSS-103,33",141,33,2024-05-01,2024-05-22,2024-05-03,2024-05-22,20,2,1250000.000000,LARVAFER,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,34",141,34,2024-05-23,2024-06-17,2024-05-31,2024-06-17,18,8,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,35",141,35,2024-06-18,2024-07-15,2024-06-21,2024-07-15,25,3,1100000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,36",141,36,2024-07-16,2024-08-09,2024-07-23,2024-08-09,18,7,1900000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,37",141,37,2024-08-10,2024-09-06,2024-08-21,2024-09-06,17,11,1500000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,38",141,38,2024-09-07,2024-10-08,2024-09-22,2024-10-08,17,15,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,39",141,39,2024-10-09,2024-10-28,2024-10-10,2024-10-28,19,1,1000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,40",141,40,2024-10-29,2024-11-18,2024-11-02,2024-11-18,17,4,1600000.000000,SANLAB BSO,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,41",141,41,2024-11-19,2024-12-15,2024-11-27,2024-12-15,19,8,1400000.000000,LAG ALVARADO,TEXCUMAR,0.000000,0.000000,0.000000,0.300000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,42",141,42,2024-12-16,2025-01-07,2024-12-24,2025-01-07,15,8,1000000.000000,DARWIN VELEZ 1,TEXCUMAR,0.000000,0.010000,0.000000,0.320000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,43",141,43,2025-01-08,2025-02-02,2025-01-14,2025-02-02,20,6,1200000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,44",141,44,2025-02-03,2025-03-11,2025-02-13,2025-03-11,27,10,1580000.000000,DARWIN VELEZ 1,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,45",141,45,2025-03-12,2025-04-08,2025-03-19,2025-04-08,21,7,1925000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,Y3SNCOM4,Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,10",141,10,2022-07-27,2022-08-23,2022-08-10,2022-08-23,14,14,2800000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.050000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,11",141,11,2022-08-24,2022-09-13,2022-08-27,2022-09-13,18,3,1900000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.110000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
"BIO2,CP3,BSS-103,12",141,12,2022-09-14,2022-10-03,2022-09-21,2022-10-03,13,7,2750000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.080000,0.000000,0.000000,0.000000,,"",Cerrado,,0.920000,""
