id,codigo_piscina,horario,fecha,estado,tipo_sobrante,sobrante_kilo,m_viejo,m_rojo,m_fresco,suelo_danado,muda,oxigeno_bajo,observacion,id_corrida,id_sector,heces,balanceado_en_tolva
67657,BCE-003,AM,2026-04-04,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-003,01",12,false,false
67658,BCE-005,AM,2026-04-04,SONICO,0,0.00,1.0,1.0,1.0,false,false,false,"","BIO2,CP6,BCE-005,01",12,false,false
67659,BCE-006,AM,2026-04-04,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-006,01",12,false,false
67660,BCE-007,AM,2026-04-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-007,01",12,false,false
67661,BCE-008,AM,2026-04-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-008,01",12,false,false
67662,BCE-009,AM,2026-04-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-009,01",12,false,false
67663,BCE-104,PM,2026-04-04,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-104,02",12,false,false
75018,PL1-034,AM,2026-05-03,SONICO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO3,CP2,PL1-034,21",9,false,false
67665,BCE-008,PM,2026-04-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-008,01",12,false,false
67666,BCE-009,PM,2026-04-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-009,01",12,false,false
67667,BCE-007,PM,2026-04-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-007,01",12,false,false
67668,BCE-006,PM,2026-04-04,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-006,01",12,false,false
67669,BCE-005,PM,2026-04-04,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-005,01",12,false,false
67670,BCE-003,PM,2026-04-04,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-003,01",12,false,false
67671,BCE-004,PM,2026-04-04,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-004,01",12,false,false
75019,PL1-029,AM,2026-05-03,SONICO,0,0.00,0.0,3.0,0.0,false,false,false,"","BIO3,CP2,PL1-029,21",9,false,false
67675,BCE-104,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP6,BCE-104,02",12,false,false
67679,BCE-005,PM,2026-04-05,SONICO,0,0.00,3.0,1.0,0.0,false,true,false,bastante muda ,"BIO2,CP6,BCE-005,01",12,false,false
67680,BCE-005,PM,2026-04-05,SONICO,0,0.00,3.0,1.0,0.0,false,true,false,bastante muda ,"BIO2,CP6,BCE-005,01",12,false,false
67682,BA1-001,AM,2026-04-05,TIMER,0,350.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-001,21",4,false,false
67683,BA1-003,AM,2026-04-05,TIMER,0,350.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-003,21",4,false,false
67684,BA1-006,AM,2026-04-05,TIMER,0,400.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-006,21",4,false,false
67685,BA1-008,AM,2026-04-05,TIMER,0,400.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-008,20",4,false,false
75020,PL1-028,AM,2026-05-03,SONICO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO3,CP2,PL1-028,20",9,false,false
67689,BA1-009,AM,2026-04-05,SONICO,0,275.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-009,20",4,false,false
67690,BA1-010,AM,2026-04-05,SONICO,0,175.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-010,20",4,false,false
67691,BA1-013,AM,2026-04-05,SONICO,0,450.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-013,20",4,false,false
67692,BA1-014,AM,2026-04-05,SONICO,0,125.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-014,20",4,false,false
67693,BA1-014,AM,2026-04-05,SONICO,0,125.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-014,20",4,false,false
67694,BA1-015,AM,2026-04-05,SONICO,0,150.00,2.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-015,20",4,false,false
67688,BA1-007,AM,2026-04-05,SONICO,0,150.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-007,21",4,false,false
67687,BA1-005,AM,2026-04-05,SONICO,0,375.00,0.0,1.0,0.0,false,false,true,04:00am oxigeno 1.7 / tmp 29,"BIO2,CP2,BA1-005,21",4,false,false
67695,BA1-016,AM,2026-04-05,SONICO,0,375.00,0.0,1.0,0.0,false,false,true,04:00am oxigeno 1.7 / tmp 29,"BIO2,CP2,BA1-016,20",4,false,false
67676,BCE-009,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-009,01",12,false,false
67681,BCE-006,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-006,01",12,false,false
67677,BCE-008,PM,2026-04-05,SONICO,0,0.00,2.0,1.0,0.0,false,true,false,"","BIO2,CP6,BCE-008,01",12,true,false
67678,BCE-007,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-007,01",12,true,false
67673,BCE-004,PM,2026-04-05,TIMER,0,0.00,,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-004,01",12,false,false
67672,BCE-003,PM,2026-04-05,TIMER,0,0.00,0.0,1.0,1.0,false,false,false,"","BIO2,CP6,BCE-003,01",12,false,false
67654,BCE-012,AM,2026-04-04,SONICO,0,0.00,0.0,1.0,1.0,false,false,false,"","BIO2,CP6,BCE-012,02",12,false,false
75021,PL1-027,AM,2026-05-03,SONICO,0,0.00,0.0,1.0,0.0,false,true,false,"","BIO3,CP2,PL1-027,20",9,false,false
67698,BA1-021,AM,2026-04-05,SONICO,0,225.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-021,20",4,false,false
67707,BA1-034,AM,2026-04-05,SONICO,0,400.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-034,20",4,false,false
67709,BA1-036,AM,2026-04-05,SONICO,0,150.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-036,21",4,false,false
67711,BA1-038,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-038,21",4,false,false
67713,BA1-040,AM,2026-04-05,SONICO,0,75.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-040,21",4,false,false
67714,BA1-027,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-027,21",4,false,false
67696,BA1-019,AM,2026-04-05,SONICO,0,125.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-019,20",4,false,false
67699,BA1-022,AM,2026-04-05,SONICO,0,400.00,0.0,5.0,0.0,false,false,true,04:00am oxigeno 1.8 / tmp 29,"BIO2,CP2,BA1-022,20",4,false,false
67721,BA1-001,PM,2026-04-05,SONICO,0,375.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-001,21",4,false,false
67700,BA1-023,AM,2026-04-05,SONICO,0,225.00,0.0,5.0,1.0,false,false,false,"","BIO2,CP2,BA1-023,20",4,false,false
67702,BA1-025,AM,2026-04-05,SONICO,0,350.00,3.0,2.0,0.0,false,false,false,"","BIO2,CP2,BA1-025,21",4,false,false
67703,BA1-026,AM,2026-04-05,SONICO,0,350.00,3.0,3.0,0.0,false,false,false,"","BIO2,CP2,BA1-026,20",4,false,false
67704,BA1-028,AM,2026-04-05,SONICO,0,450.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-028,21",4,false,false
67712,BA1-039,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO2,CP2,BA1-039,20",4,false,false
67715,BA1-014,AM,2026-04-05,SONICO,0,125.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-014,20",4,false,false
67708,BA1-035,AM,2026-04-05,SONICO,0,325.00,0.0,1.0,1.0,false,false,false,"","BIO2,CP2,BA1-035,20",4,false,false
67706,BA1-033,AM,2026-04-05,SONICO,0,275.00,8.0,9.0,0.0,false,false,false,"","BIO2,CP2,BA1-033,20",4,false,false
67701,BA1-024,AM,2026-04-05,SONICO,0,250.00,6.0,2.0,0.0,false,false,false,"","BIO2,CP2,BA1-024,21",4,false,false
67705,BA1-030,AM,2026-04-05,SONICO,0,425.00,3.0,3.0,0.0,false,false,true,04:00am oxigeno 0.9 / tmp 29,"BIO2,CP2,BA1-030,20",4,false,false
67716,BA1-010,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-010,20",4,false,false
67717,BA1-009,PM,2026-04-05,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-009,20",4,false,false
67718,BA1-008,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-008,20",4,false,false
67719,BA1-007,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-007,21",4,false,false
67722,BA1-003,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-003,21",4,false,false
67723,BA1-013,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-013,20",4,false,false
67724,BA1-016,PM,2026-04-05,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-016,20",4,false,false
67725,BA1-016,PM,2026-04-05,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-016,20",4,false,false
67726,BA1-019,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-019,20",4,false,false
67727,BA1-014,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-014,20",4,false,false
67728,BA1-015,PM,2026-04-05,SONICO,0,0.00,1.0,2.0,0.0,false,false,false,"","BIO2,CP2,BA1-015,20",4,false,false
67729,BA1-020,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-020,20",4,false,false
67730,BA1-024,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,inicia alimentación a las 13:00pm que se paso rastrillo por equipo que se fue al agua.,"BIO2,CP2,BA1-024,21",4,false,false
67731,BA1-025,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-025,21",4,false,false
67732,BA1-026,PM,2026-04-05,SONICO,0,0.00,1.0,0.0,1.0,false,false,false,"","BIO2,CP2,BA1-026,20",4,false,false
67733,BA1-027,PM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-027,21",4,false,false
67734,BA1-028,PM,2026-04-05,SONICO,0,0.00,2.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-028,21",4,false,false
67735,BA1-033,PM,2026-04-05,SONICO,0,0.00,11.0,9.0,0.0,false,false,false,"","BIO2,CP2,BA1-033,20",4,false,false
67737,BA1-034,PM,2026-04-05,SONICO,0,0.00,7.0,7.0,0.0,false,false,false,"","BIO2,CP2,BA1-034,20",4,false,false
67738,BA1-035,PM,2026-04-05,SONICO,0,0.00,16.0,11.0,0.0,false,false,false,"","BIO2,CP2,BA1-035,20",4,false,false
67739,BA1-036,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-036,21",4,false,false
67748,BSP-004,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-004,17",7,false,false
67740,BA1-039,PM,2026-04-05,VOLEO,0,0.00,2.0,1.0,0.0,false,true,false,"","BIO2,CP2,BA1-039,20",4,false,false
67742,BA1-038,PM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-038,21",4,false,false
67736,BA1-030,PM,2026-04-05,SONICO,0,0.00,0.0,5.0,0.0,false,false,false,"","BIO2,CP2,BA1-030,20",4,false,false
67745,BA1-040,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-040,21",4,false,false
67749,BSP-005,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-005,34",7,false,false
67741,BSP-001,PM,2026-04-05,SONICO,0,0.00,1.0,2.0,0.0,false,false,false,"","BIO2,CP5,BSP-001,17",7,true,false
67746,BA1-023,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,1.0,false,false,false,"","BIO2,CP2,BA1-023,20",4,false,false
67744,BSP-002,PM,2026-04-05,SONICO,0,0.00,5.0,6.0,0.0,false,false,false,"","BIO2,CP5,BSP-002,17",7,false,false
67747,BSP-003,PM,2026-04-05,SONICO,0,0.00,1.0,2.0,1.0,false,false,false,"","BIO2,CP5,BSP-003,16",7,false,false
67750,BSP-006,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-006,17",7,false,false
67751,BSP-007,PM,2026-04-05,SONICO,0,0.00,6.0,2.0,0.0,false,false,false,"","BIO2,CP5,BSP-007,16",7,false,false
67752,BSP-008,PM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-008,09",7,false,false
67753,BSP-010,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-010,08",7,false,false
67754,BSP-011,PM,2026-04-05,SONICO,0,0.00,4.0,7.0,0.0,false,false,false,"","BIO2,CP5,BSP-011,08",7,false,false
67755,BSP-012,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-012,17",7,false,false
67756,BSP-013,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,No se pasó rastrillo por raleo,"BIO2,CP5,BSP-013,17",7,false,false
67757,BSP-014,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-014,16",7,false,false
67758,BSP-015,PM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-015,17",7,false,false
67720,BA1-002,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,1.0,false,false,false,"","BIO2,CP2,BA1-002,20",4,false,false
67743,BA1-037,PM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-037,21",4,false,false
67710,BA1-037,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-037,21",4,false,false
67759,BSP-016,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,se pauso por sobrante en rastrillo,"BIO2,CP5,BSP-016,03",7,false,false
67760,PL1-035,AM,2026-04-05,TIMER,1,1.00,0.0,0.0,0.0,false,false,false,Sobrante viejo,"BIO3,CP2,PL1-035,21",9,false,false
67761,PL1-031,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO3,CP2,PL1-031,21",9,false,false
67762,PL1-026,AM,2026-04-05,TIMER,1,1.00,0.0,0.0,0.0,false,false,false,Sobrante viejo,"BIO3,CP2,PL1-026,21",9,false,false
67763,PL1-025,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,1.0,false,true,false,"","BIO3,CP2,PL1-025,21",9,false,false
67764,PL2-006,AM,2026-04-05,SONICO,0,0.00,4.0,3.0,0.0,false,true,true,Presencia de mortalidad,"BIO3,CP3,PL2-006,20",10,true,false
67765,PL1-001,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO3,CP2,PL1-001,20",9,true,false
67766,PL2-007,AM,2026-04-05,SONICO,0,0.00,1.0,2.0,0.0,false,true,true,"","BIO3,CP3,PL2-007,21",10,true,false
67767,PL1-002,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO3,CP2,PL1-002,20",9,true,false
67768,PL1-030,AM,2026-04-05,SONICO,0,0.00,2.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-030,21",9,true,false
67769,PL1-008,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-008,20",9,true,false
67770,PL1-036,AM,2026-04-05,SONICO,0,0.00,11.0,2.0,0.0,false,false,true,Mortalidad del dia anterior por barbeo y con oxigeno bajo en la madrugada,"BIO3,CP2,PL1-036,21",9,false,false
67771,PL2-010,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,true,true,"","BIO3,CP3,PL2-010,21",10,true,false
67772,PL1-033,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-033,20",9,true,false
67773,PL1-034,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-034,20",9,true,false
67774,PL1-011,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-011,20",9,true,false
67775,PL1-018,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-018,18",9,true,false
67776,PL1-019,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-019,18",9,true,false
67777,PL1-028,AM,2026-04-05,SONICO,0,0.00,1.0,2.0,0.0,false,false,false,"","BIO3,CP2,PL1-028,20",9,false,false
67778,PL1-027,AM,2026-04-05,SONICO,0,0.00,1.0,2.0,0.0,false,false,false,"","BIO3,CP2,PL1-027,20",9,true,false
67779,PL1-007,AM,2026-04-05,SONICO,1,1.00,0.0,0.0,0.0,false,false,false,Pepitas de balanceado en el suelo. ,"BIO3,CP2,PL1-007,21",9,true,false
67780,PL1-006,AM,2026-04-05,SONICO,0,0.00,1.0,2.0,0.0,false,false,false,"","BIO3,CP2,PL1-006,20",9,true,false
67781,PL1-004,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-004,20",9,true,false
67782,PL1-024,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,true,false,"","BIO3,CP2,PL1-024,21",9,false,false
67783,PL1-023,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-023,26",9,true,false
67784,PL1-022,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-022,21",9,false,false
67785,PL2-013,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO3,CP3,PL2-013,21",10,true,false
67786,PL1-009,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-009,20",9,true,false
67787,PL1-040,AM,2026-04-05,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-040,09",9,false,false
67788,PL1-017,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-017,18",9,true,false
67789,PL1-041,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-041,09",9,false,false
67790,PL1-042,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-042,09",9,false,false
67791,PL1-016,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-016,18",9,true,false
67792,PL1-043,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,true,false,"","BIO3,CP2,PL1-043,09",9,false,false
67793,PL2-003,AM,2026-04-05,SONICO,0,0.00,2.0,2.0,0.0,false,true,true,"","BIO3,CP3,PL2-003,20",10,true,false
67794,BSS-044,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-044,21",5,false,false
67795,BSS-008,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-008,20",5,false,false
67796,PL1-051,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-051,01",9,false,false
67797,BSS-009,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,true,false,false,"","BIO2,CP3,BSS-009,20",5,false,false
67798,PL1-052,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-052,01",9,false,false
67799,BSS-043,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-043,21",5,false,false
67800,BSS-041,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,1.0,false,false,false,"","BIO2,CP3,BSS-041,20",5,false,false
67801,BSS-040,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-040,21",5,false,false
67802,BSS-039,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-039,20",5,false,false
67803,BSS-038,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-038,19",5,false,false
67804,BSS-037,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-037,19",5,false,false
67805,BSS-035,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP3,BSS-035,20",5,false,false
67806,BSS-031,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,1.0,false,false,false,"","BIO2,CP3,BSS-031,21",5,false,false
67807,BSS-001,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-001,20",5,false,false
67808,BSS-029,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-029,20",5,false,false
67809,BSS-026,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-026,20",5,false,false
67810,BSS-024,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-024,34",5,false,false
67811,BSS-022,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-022,21",5,false,false
67812,BSS-021,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-021,21",5,false,false
67813,BSS-020,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-020,21",5,false,false
67814,BSS-018,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-018,21",5,false,false
67815,PL1-005,AM,2026-04-05,SONICO,0,0.00,3.0,20.0,0.0,true,false,false,"Full mortalidad, lodo podrido.","BIO3,CP2,PL1-005,20",9,true,false
67816,BSS-017,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-017,19",5,false,false
67817,BSS-016,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-016,19",5,false,false
67818,PL1-053,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-053,01",9,false,false
67819,BSS-014,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-014,20",5,false,false
67820,PL1-054,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-054,01",9,false,false
67821,BSS-013,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-013,20",5,false,false
67822,BSS-011,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-011,19",5,false,false
75022,PL1-026,AM,2026-05-03,SONICO,0,0.00,1.0,1.0,0.0,false,true,false,"","BIO3,CP2,PL1-026,21",9,false,false
75023,PL1-024,AM,2026-05-03,SONICO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO3,CP2,PL1-024,21",9,false,false
75024,PL1-019,AM,2026-05-03,SONICO,0,0.00,1.0,5.0,0.0,false,true,false,"","BIO3,CP2,PL1-019,18",9,false,false
75025,PL1-018,AM,2026-05-03,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-018,18",9,false,false
75026,PL1-016,AM,2026-05-03,SONICO,0,0.00,0.0,1.0,0.0,false,true,false,"","BIO3,CP2,PL1-016,18",9,false,false
75488,PL1-053,PM,2026-05-04,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-053,01",9,false,false
75489,BG2-037,PM,2026-05-04,SONICO,0,0.00,2.0,0.0,1.0,false,false,false,"","BIO1,CP2,BG2-037,22",2,false,false
75943,PL2-008,AM,2026-05-06,SONICO,0,0.00,0.0,0.0,1.0,false,true,false,"","BIO3,CP3,PL2-008,21",10,false,false
75944,PL2-006,AM,2026-05-06,SONICO,0,0.00,0.0,2.0,0.0,false,false,false,"","BIO3,CP3,PL2-006,20",10,true,false
75945,PL2-005,AM,2026-05-06,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO3,CP3,PL2-005,21",10,true,false
76301,BG2-031,PM,2026-05-07,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-031,21",2,false,false
76303,BG2-029,PM,2026-05-07,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-029,20",2,false,false
76897,PJF-008,PM,2026-05-09,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP1,PJF-008,20",8,false,false
77000,PL1-026,PM,2026-05-09,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-026,21",9,true,false
77674,BA1-001,AM,2026-05-12,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-001,21",4,false,false
77677,BA1-001,AM,2026-05-12,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-001,21",4,false,false
77681,BA1-002,AM,2026-05-12,SONICO,0,150.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-002,21",4,false,false
77679,BA1-003,AM,2026-05-12,SONICO,0,150.00,2.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-003,21",4,false,false
77682,BA1-009,AM,2026-05-12,SONICO,0,175.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-009,20",4,false,false
